,Close_PETR4.SA,Close_BZ=F,Close_USDBRL=X
2021-06-16,8.923070907592773,74.38999938964844,5.054299831390381
2021-06-17,8.613795280456543,73.08000183105469,5.007400035858154
2021-06-18,8.671976089477539,73.51000213623047,
2021-06-20,,,5.0960001945495605
2021-06-21,8.864891052246094,74.9000015258789,5.0131001472473145
2021-06-22,8.9108247756958,74.80999755859375,4.957099914550781
2021-06-23,8.972064971923828,75.19000244140625,4.965199947357178
2021-06-24,9.07923984527588,75.55999755859375,4.912700176239014
2021-06-25,8.9108247756958,76.18000030517578,
2021-06-27,,,4.91540002822876
2021-06-28,8.895513534545898,74.68000030517578,4.924799919128418
2021-06-29,8.935317993164062,74.76000213623047,4.955100059509277
2021-06-30,9.011874198913574,75.12999725341797,4.969200134277344
2021-07-01,8.89857292175293,75.83999633789062,5.045102119445801
2021-07-02,8.935317993164062,76.16999816894531,
2021-07-04,,,5.059199810028076
2021-07-05,8.834270477294922,,5.088459014892578
2021-07-06,8.472935676574707,74.52999877929688,5.195300102233887
2021-07-07,8.5892972946167,73.43000030517578,5.231200218200684
2021-07-08,8.417819023132324,74.12000274658203,5.257999897003174
2021-07-09,,75.55000305175781,
2021-07-11,,,5.257900238037109
2021-07-12,8.491310119628906,75.16000366210938,5.172699928283691
2021-07-13,8.543364524841309,76.48999786376953,5.162399768829346
2021-07-14,8.472935676574707,74.76000213623047,5.069900035858154
2021-07-15,8.29227066040039,73.47000122070312,5.110000133514404
2021-07-16,8.169785499572754,73.58999633789062,
2021-07-18,,,5.1153998374938965
2021-07-19,8.035051345825195,68.62000274658203,5.250899791717529
2021-07-20,8.14222526550293,69.3499984741211,5.219900131225586
2021-07-21,8.255524635314941,72.2300033569336,5.187300205230713
2021-07-22,8.237151145935059,73.79000091552734,5.1996002197265625
2021-07-23,8.18815803527832,74.0999984741211,
2021-07-25,,,5.19789981842041
2021-07-26,8.411694526672363,74.5,5.1753997802734375
2021-07-27,8.313703536987305,74.4800033569336,5.169099807739258
2021-07-28,8.485184669494629,74.73999786376953,5.114799976348877
2021-07-29,8.515806198120117,76.05000305175781,5.080399990081787
2021-07-30,8.240211486816406,76.33000183105469,
2021-08-01,,,5.208700180053711
2021-08-02,8.087106704711914,72.88999938964844,5.174600124359131
2021-08-03,8.221842765808105,72.41000366210938,5.196800231933594
2021-08-04,8.047300338745117,70.37999725341797,5.1682000160217285
2021-08-05,8.68116283416748,71.29000091552734,5.245200157165527
2021-08-06,8.69340991973877,70.69999694824219,
2021-08-08,,,5.23199987411499
2021-08-09,8.632166862487793,69.04000091552734,5.231800079345703
2021-08-10,8.65972900390625,70.62999725341797,5.188300132751465
2021-08-11,8.779150009155273,71.44000244140625,5.218200206756592
2021-08-12,8.9108247756958,71.30999755859375,5.252200126647949
2021-08-13,8.987378120422363,70.58999633789062,
2021-08-15,,,5.247499942779541
2021-08-16,8.769963264465332,69.51000213623047,5.259699821472168
2021-08-17,8.769936561584473,69.02999877929688,5.294300079345703
2021-08-18,8.692068099975586,68.2300033569336,5.378600120544434
2021-08-19,8.643400192260742,66.44999694824219,5.414100170135498
2021-08-20,8.630420684814453,65.18000030517578,
2021-08-22,,,5.379000186920166
2021-08-23,8.766692161560059,68.75,5.379899978637695
2021-08-24,8.948383331298828,71.05000305175781,5.245800018310547
2021-08-25,8.997051239013672,72.25,5.210999965667725
2021-08-26,8.919183731079102,71.06999969482422,5.251599788665772
2021-08-27,9.243634223937988,72.69999694824219,
2021-08-29,,,5.2027997970581055
2021-08-30,9.181989669799805,73.41000366210938,5.182899951934815
2021-08-31,8.821847915649414,72.98999786376953,5.1493000984191895
2021-09-01,8.77318000793457,71.58999633789062,5.184599876403809
2021-09-02,8.630420684814453,73.02999877929688,5.18179988861084
2021-09-03,8.542819023132324,72.61000061035156,
2021-09-05,,,5.189799785614014
2021-09-06,8.584997177124023,,5.169300079345703
2021-09-07,,71.69000244140625,5.169600009918213
2021-09-08,8.101563453674316,72.5999984741211,5.3206000328063965
2021-09-09,8.273523330688477,71.44999694824219,5.196499824523926
2021-09-10,8.221611022949219,72.91999816894531,
2021-09-12,,,5.247000217437744
2021-09-13,8.51037311553955,73.51000213623047,5.213200092315674
2021-09-14,8.39681625366211,73.5999984741211,5.238900184631348
2021-09-15,8.542819023132324,75.45999908447266,5.221700191497803
2021-09-16,8.468194007873535,75.66999816894531,5.256800174713135
2021-09-17,8.088586807250977,75.33999633789062,
2021-09-19,,,5.289700031280518
2021-09-20,7.997738838195801,73.91999816894531,5.323200225830078
2021-09-21,8.17943286895752,74.36000061035156,5.268899917602539
2021-09-22,8.387084007263184,76.19000244140625,5.287700176239014
2021-09-23,8.708290100097656,77.25,5.3018999099731445
2021-09-24,8.727755546569824,78.08999633789062,
2021-09-26,,,5.336999893188477
2021-09-27,8.805624961853027,79.52999877929688,5.390399932861328
2021-09-28,8.747222900390625,79.08999633789062,5.427599906921387
2021-09-29,8.886738777160645,78.63999938964844,5.414299964904785
2021-09-30,8.834824562072754,78.5199966430664,5.441699981689453
2021-10-01,9.0846529006958,79.27999877929688,
2021-10-03,,,5.367899894714356
2021-10-04,9.340970993041992,81.26000213623047,5.453199863433838
2021-10-05,9.545373916625977,82.55999755859375,5.475500106811523
2021-10-06,9.292302131652832,81.08000183105469,5.491899967193604
2021-10-07,9.279325485229492,81.94999694824219,5.517000198364258
2021-10-08,9.448039054870604,82.38999938964844,
2021-10-10,,,5.506899833679199
2021-10-11,9.51292896270752,83.6500015258789,5.535999774932861
2021-10-12,,83.41999816894531,5.531499862670898
2021-10-13,9.61350917816162,83.18000030517578,5.512499809265137
2021-10-14,9.629731178283691,84.0,5.512199878692627
2021-10-15,9.603776931762695,84.86000061035156,
2021-10-17,,,5.458399772644043
2021-10-18,9.555109024047852,84.33000183105469,5.511300086975098
2021-10-19,9.087897300720217,85.08000183105469,5.5833001136779785
2021-10-20,9.246880531311035,85.81999969482422,5.59630012512207
2021-10-21,8.906207084655762,84.61000061035156,5.657800197601318
2021-10-22,8.818602561950684,85.52999877929688,
2021-10-24,,,5.649199962615967
2021-10-25,9.422083854675291,85.98999786376953,5.554399967193604
2021-10-26,9.33123779296875,86.4000015258789,5.564799785614014
2021-10-27,9.308526039123535,84.58000183105469,5.534999847412109
2021-10-28,9.396126747131348,84.31999969482422,5.644899845123291
2021-10-29,8.808867454528809,84.37999725341797,
2021-11-01,9.0846529006958,84.70999908447266,5.633699893951416
2021-11-02,,84.72000122070312,5.678899765014648
2021-11-03,8.711535453796387,81.98999786376953,5.678599834442139
2021-11-04,8.435748100280762,80.54000091552734,5.5524001121521
2021-11-05,8.387084007263184,82.73999786376953,5.6016998291015625
2021-11-08,8.47468376159668,83.43000030517578,5.541100025177002
2021-11-09,8.643400192260742,84.77999877929688,5.543099880218506
2021-11-10,8.575263977050781,82.63999938964844,5.479100227355957
2021-11-11,8.58175277709961,82.87000274658203,5.4899001121521
2021-11-12,8.756957054138184,82.16999816894531,5.3979997634887695
2021-11-15,,82.05000305175781,5.457600116729736
2021-11-16,8.847804069519043,82.43000030517578,5.456299781799316
2021-11-17,8.623933792114258,80.27999877929688,5.502200126647949
2021-11-18,8.610953330993652,81.23999786376953,5.52869987487793
2021-11-19,8.468194007873535,78.88999938964844,5.556399822235107
2021-11-22,8.552552223205566,79.69999694824219,5.611599922180176
2021-11-23,9.019762992858888,82.30999755859375,5.585599899291992
2021-11-24,9.204699516296388,82.25,5.570400238037109
2021-11-25,9.61026382446289,,5.605199813842773
2021-11-26,9.23714542388916,72.72000122070312,5.565100193023682
2021-11-29,9.561596870422363,73.44000244140625,5.607800006866455
2021-11-30,9.54862117767334,70.56999969482422,5.6006999015808105
2021-12-01,9.603776931762695,68.87000274658203,5.620871067047119
2021-12-02,10.336551666259766,69.66999816894531,5.6915669441223145
2021-12-03,10.482342720031738,69.87999725341797,5.643321990966797
2021-12-06,10.529725074768066,73.08000183105469,5.65009880065918
2021-12-07,10.701027870178224,75.44000244140625,5.688000202178955
2021-12-08,10.697383880615234,75.81999969482422,5.611800193786621
2021-12-09,10.675515174865724,74.41999816894531,5.531599998474121
2021-12-10,10.80672836303711,75.1500015258789,5.571100234985352
2021-12-13,10.741121292114258,74.38999938964844,5.60866117477417
2021-12-14,10.61355209350586,73.69999694824219,5.679699897766113
2021-12-15,10.679159164428713,73.87999725341797,5.680600166320801
2021-12-16,10.821306228637695,75.0199966430664,5.679399967193604
2021-12-17,10.566171646118164,73.5199966430664,5.687399864196777
2021-12-20,10.263654708862305,71.5199966430664,5.693059921264648
2021-12-21,10.278236389160156,73.9800033569336,5.741300106048584
2021-12-22,10.263654708862305,75.29000091552734,5.74399995803833
2021-12-23,10.325618743896484,76.8499984741211,5.652999877929688
2021-12-24,,,5.671795845031738
2021-12-27,10.47869873046875,78.5999984741211,5.67110013961792
2021-12-28,10.489632606506348,78.94000244140625,5.624100208282471
2021-12-29,10.402158737182615,79.2300033569336,5.627500057220459
2021-12-30,10.369356155395508,79.31999969482422,5.702700138092041
2021-12-31,,77.77999877929688,5.570199966430664
2022-01-03,10.602621078491213,78.9800033569336,5.569300174713135
2022-01-04,10.642709732055664,80.0,5.68120002746582
2022-01-05,10.230853080749512,80.80000305175781,5.676199913024902
2022-01-06,10.223563194274902,81.98999786376953,5.705635070800781
2022-01-07,10.270947456359863,81.75,5.682400226593018
2022-01-10,10.208984375,80.87000274658203,5.632199764251709
2022-01-11,10.511500358581545,83.72000122070312,5.662199974060059
2022-01-12,10.832239151000977,84.66999816894531,5.567299842834473
2022-01-13,11.050926208496094,84.47000122070312,5.533199787139893
2022-01-14,11.462783813476562,86.05999755859375,5.526700019836426
2022-01-17,11.481008529663086,,5.533299922943115
2022-01-18,11.532033920288086,87.51000213623047,5.5157999992370605
2022-01-19,11.477361679077148,88.44000244140625,5.565700054168701
2022-01-20,11.561193466186523,88.37999725341797,5.43720006942749
2022-01-21,11.579416275024414,87.88999938964844,5.418099880218506
2022-01-24,11.64502239227295,86.2699966430664,5.457099914550781
2022-01-25,12.024080276489258,88.19999694824219,5.486100196838379
2022-01-26,12.344818115234377,89.95999908447266,5.440703868865967
2022-01-27,12.348462104797363,89.33999633789062,5.429166793823242
2022-01-28,11.860061645507812,90.02999877929688,5.40348482131958
2022-01-31,11.790813446044922,91.20999908447266,5.362599849700928
2022-02-01,12.027722358703612,89.16000366210938,5.303100109100342
2022-02-02,11.852774620056152,89.47000122070312,5.264500141143799
2022-02-03,11.688758850097656,91.11000061035156,5.260900020599365
2022-02-04,11.892864227294922,93.2699966430664,5.282899856567383
2022-02-07,11.717917442321776,92.69000244140624,5.326900005340576
2022-02-08,11.601282119750977,90.77999877929688,5.262599945068359
2022-02-09,11.64502239227295,91.5500030517578,5.258399963378906
2022-02-10,11.823616027832031,91.41000366210938,5.234499931335449
2022-02-11,12.304722785949709,94.44000244140624,5.248700141906738
2022-02-14,12.027722358703612,96.4800033569336,5.249956130981445
2022-02-15,11.838191986083984,93.27999877929688,5.214000225067139
2022-02-16,12.002208709716797,94.80999755859376,5.157899856567383
2022-02-17,11.954824447631836,92.97000122070312,5.135799884796143
2022-02-18,12.027722358703612,93.54000091552734,5.170599937438965
2022-02-21,12.33752727508545,,5.137499809265137
2022-02-22,12.297432899475098,96.83999633789062,5.102700233459473
2022-02-23,12.472386360168455,96.83999633789062,5.05709981918335
2022-02-24,12.169867515563965,99.08000183105467,5.008699893951416
2022-02-25,12.392197608947754,97.93000030517578,5.122200012207031
2022-02-28,,100.98999786376952,5.15939998626709
2022-03-01,,104.97000122070312,5.158400058746338
2022-03-02,12.636397361755373,112.93000030517578,5.158999919891357
2022-03-03,12.479676246643066,110.45999908447266,5.096502780914307
2022-03-04,12.476027488708496,118.11000061035156,5.030900001525879
2022-03-07,11.590351104736328,123.20999908447266,5.06056022644043
2022-03-08,11.830904006958008,127.9800033569336,5.110499858856201
2022-03-09,11.867352485656738,111.13999938964844,5.058800220489502
2022-03-10,12.282856941223145,109.33000183105467,5.011499881744385
2022-03-11,11.841838836669922,112.66999816894533,5.009699821472168
2022-03-14,11.615863800048828,106.9000015258789,5.073500156402588
2022-03-15,11.33521842956543,99.91000366210938,5.121399879455566
2022-03-16,11.236808776855469,98.0199966430664,5.1631999015808105
2022-03-17,10.93793773651123,106.63999938964844,5.073874950408936
2022-03-18,11.156622886657717,107.93000030517578,5.039400100708008
2022-03-21,11.57577133178711,115.62000274658205,5.0177998542785645
2022-03-22,11.524744987487791,115.4800033569336,4.935200214385986
2022-03-23,11.681468963623049,121.5999984741211,4.909999847412109
2022-03-24,11.816326141357422,119.02999877929688,4.82420015335083
2022-03-25,11.772588729858398,120.6500015258789,4.826300144195557
2022-03-27,,,4.7368998527526855
2022-03-28,11.517455101013184,112.4800033569336,4.764100074768066
2022-03-29,11.772588729858398,110.2300033569336,4.756199836730957
2022-03-30,12.024080276489258,113.4499969482422,4.769700050354004
2022-03-31,12.19173526763916,107.91000366210938,4.737800121307373
2022-04-01,12.031367301940918,104.38999938964844,
2022-04-03,,,4.657199859619141
2022-04-04,11.918380737304688,107.52999877929688,4.593800067901611
2022-04-05,11.80539321899414,106.63999938964844,4.650700092315674
2022-04-06,11.794458389282228,101.06999969482422,4.715199947357178
2022-04-07,12.406777381896973,100.58000183105467,4.752099990844727
2022-04-08,12.468738555908203,102.77999877929688,
2022-04-10,,,4.698100090026856
2022-04-11,12.37397575378418,98.4800033569336,4.693600177764893
2022-04-12,12.33752727508545,104.63999938964844,4.673099994659424
2022-04-13,12.599949836730955,108.77999877929688,4.690199851989746
2022-04-14,12.468467712402344,111.6999969482422,4.701000213623047
2022-04-17,,,4.7006001472473145
2022-04-18,12.249162673950195,113.16000366210938,4.651999950408936
2022-04-19,12.61998462677002,107.25,4.664999961853027
2022-04-20,12.67979621887207,106.8000030517578,4.620800018310547
2022-04-21,,108.33000183105467,4.620800018310547
2022-04-22,12.185364723205566,106.6500015258789,
2022-04-24,,,4.795199871063232
2022-04-25,12.005934715270996,102.31999969482422,4.876200199127197
2022-04-26,11.985998153686523,104.98999786376952,4.997799873352051
2022-04-27,11.985998153686523,105.31999969482422,4.963600158691406
2022-04-28,12.065744400024414,107.58999633789062,4.93779993057251
2022-04-29,12.073719024658203,109.33999633789062,
2022-05-01,,,4.97130012512207
2022-05-02,11.95409870147705,107.58000183105467,5.084700107574463
2022-05-03,12.06175708770752,104.97000122070312,4.958099842071533
2022-05-04,12.787456512451172,110.13999938964844,4.918799877166748
2022-05-05,12.763530731201172,110.9000015258789,5.027999877929688
2022-05-06,13.182204246520996,112.38999938964844,
2022-05-08,,,5.080399990081787
2022-05-09,12.823339462280272,105.94000244140624,5.160900115966797
2022-05-10,12.934988021850586,102.45999908447266,5.13129997253418
2022-05-11,13.385558128356934,107.51000213623048,5.134252071380615
2022-05-12,13.489229202270508,107.4499969482422,5.133399963378906
2022-05-13,13.664674758911133,111.5500030517578,
2022-05-15,,,5.058300018310547
2022-05-16,13.80024528503418,114.23999786376952,5.059700012207031
2022-05-17,13.620809555053713,111.93000030517578,4.93809986114502
2022-05-18,13.397520065307615,109.11000061035156,4.96750020980835
2022-05-19,13.624799728393556,112.04000091552734,4.929999828338623
2022-05-20,13.887967109680176,112.5500030517578,
2022-05-22,,,4.880199909210205
2022-05-23,14.434232711791992,113.41999816894533,4.813499927520752
2022-05-24,14.041207313537598,113.55999755859376,4.817800045013428
2022-05-25,14.24116039276123,114.02999877929688,4.822800159454346
2022-05-26,14.276708602905272,117.4000015258789,4.768199920654297
2022-05-27,13.596868515014648,119.43000030517578,
2022-05-29,,,4.729599952697754
2022-05-30,13.32581615447998,,4.752399921417236
2022-05-31,13.356924057006836,122.83999633789062,4.730400085449219
2022-06-01,13.339149475097656,116.29000091552734,4.815499782562256
2022-06-02,13.22361946105957,117.61000061035156,4.795700073242188
2022-06-03,13.45467758178711,119.72000122070312,
2022-06-05,,,4.775000095367432
2022-06-06,13.463563919067385,119.51000213623048,4.7941999435424805
2022-06-07,13.623528480529783,120.56999969482422,4.867526054382324
2022-06-08,13.556875228881836,123.58000183105467,4.898099899291992
2022-06-09,13.361364364624023,123.06999969482422,4.903299808502197
2022-06-10,13.174742698669434,122.01000213623048,
2022-06-12,,,4.984000205993652
2022-06-13,13.00589084625244,122.2699966430664,5.113399982452393
2022-06-14,13.1525239944458,121.16999816894533,5.116099834442139
2022-06-15,12.921466827392578,118.51000213623048,5.052000045776367
2022-06-16,,119.80999755859376,5.052199840545654
2022-06-17,12.134980201721191,113.12000274658205,
2022-06-19,,,5.152100086212158
2022-06-20,12.272727012634276,,5.18720006942749
2022-06-21,12.028339385986328,114.6500015258789,5.122799873352051
2022-06-22,11.992793083190918,111.73999786376952,5.193600177764893
2022-06-23,11.770621299743652,110.0500030517578,5.23799991607666
2022-06-24,11.681753158569336,113.12000274658205,
2022-06-26,,,5.241399765014648
2022-06-27,12.432690620422363,115.08999633789062,5.236800193786621
2022-06-28,12.588210105895996,117.9800033569336,5.266600131988525
2022-06-29,12.477124214172363,116.26000213623048,5.180900096893311
2022-06-30,12.410473823547363,114.80999755859376,5.251999855041504
2022-07-01,12.677078247070312,111.62999725341795,
2022-07-03,,,5.330999851226807
2022-07-04,12.948126792907717,,5.3282999992370605
2022-07-05,12.454907417297363,102.7699966430664,5.385200023651123
2022-07-06,12.294944763183594,100.69000244140624,5.427999973297119
2022-07-07,12.654861450195312,104.6500015258789,5.338200092315674
2022-07-08,12.79705047607422,107.0199966430664,
2022-07-10,,,5.254000186920166
2022-07-11,12.734843254089355,107.0999984741211,5.377200126647949
2022-07-12,12.54377555847168,99.48999786376952,5.436500072479248
2022-07-13,12.55266284942627,99.56999969482422,5.390900135040283
2022-07-14,12.214964866638184,99.0999984741211,5.422800064086914
2022-07-15,12.42380428314209,101.16000366210938,
2022-07-17,,,5.410099983215332
2022-07-18,12.70818328857422,106.2699966430664,5.436800003051758
2022-07-19,12.965901374816896,107.3499984741211,5.413099765777588
2022-07-20,12.96145725250244,106.91999816894533,5.470200061798096
2022-07-21,12.89480686187744,103.86000061035156,5.497799873352051
2022-07-22,13.032552719116213,103.1999969482422,
2022-07-24,,,5.496699810028076
2022-07-25,13.641302108764648,105.1500015258789,5.356299877166748
2022-07-26,13.779047012329102,104.4000015258789,5.350100040435791
