Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-12 00:00:00-03:00,8.238531457667943,8.439977125161581,8.179283097548396,8.425165176391602,47801100,0.0,0.0
2021-02-17 00:00:00-03:00,8.448865760159523,8.768808755598398,8.333330397195692,8.765846252441406,54973400,0.0,0.0
2021-02-18 00:00:00-03:00,8.999880074543508,9.15985188541064,8.602914181179482,8.671050071716309,105539200,0.0,0.0
2021-02-19 00:00:00-03:00,8.30370512380845,8.439976856277676,8.048935544796025,8.096334457397461,215834800,0.0,0.0
2021-02-22 00:00:00-03:00,6.754350073566436,6.872847899274925,6.339609378705253,6.419595241546631,490230400,0.0,0.0
2021-02-23 00:00:00-03:00,6.82841231586397,7.186867237696487,6.7276894826243945,7.127618312835693,293503100,0.0,0.0
2021-02-24 00:00:00-03:00,7.272777513458617,7.406087311073793,7.112806321360026,7.228341102600098,155246400,0.0,0.0
2021-02-25 00:00:00-03:00,7.406086420081066,7.480147284281877,6.8432239651628155,6.8698859214782715,170233000,0.0,0.0
2021-02-26 00:00:00-03:00,6.872850738851692,6.93802411788669,6.508470734818556,6.588456630706787,159881000,0.0,0.0
2021-03-01 00:00:00-03:00,6.754352924438535,6.825451875888823,6.493658840933222,6.517358303070068,90330100,0.0,0.0
2021-03-02 00:00:00-03:00,6.469957872761676,6.615117115190607,6.123352966540886,6.514394283294678,147772300,0.0,0.0
2021-03-03 00:00:00-03:00,6.45810767968751,6.484769638262848,6.067066373968689,6.27739953994751,185688500,0.0,0.0
2021-03-04 00:00:00-03:00,6.309986907535187,6.635854900679564,6.256663547237107,6.582530975341797,127843200,0.0,0.0
2021-03-05 00:00:00-03:00,6.647705124507525,6.878774721603647,6.603268706992094,6.632892608642578,126306300,0.0,0.0
2021-03-08 00:00:00-03:00,6.499583727966797,6.600306581452425,6.209264615840127,6.250739097595215,141142800,0.0,0.0
2021-03-09 00:00:00-03:00,6.327761988926186,6.5025457170313725,6.179640223754991,6.39589786529541,122648000,0.0,0.0
2021-03-10 00:00:00-03:00,6.499583315025055,6.6180806159973145,6.392935461630172,6.6180806159973145,111744100,0.0,0.0
2021-03-11 00:00:00-03:00,6.701028171086544,6.95875969783624,6.698065668302801,6.899511337280273,130577500,0.0,0.0
2021-03-12 00:00:00-03:00,6.858036691205992,6.9261725584029294,6.772126372792379,6.863961696624756,68123200,0.0,0.0
2021-03-15 00:00:00-03:00,6.846189026597415,7.012085266207113,6.843226523117271,7.006160259246826,68295000,0.0,0.0
2021-03-16 00:00:00-03:00,7.000234486961178,7.015047002742466,6.881737185909387,6.896549701690674,43407900,0.0,0.0
2021-03-17 00:00:00-03:00,6.855073525380402,7.148354484763689,6.846186583151539,7.133542537689209,77966400,0.0,0.0
2021-03-18 00:00:00-03:00,7.074295016832704,7.080220022848801,6.8343379235775386,6.88469934463501,77198900,0.0,0.0
2021-03-19 00:00:00-03:00,6.893586582053709,7.121694219328977,6.866924621071424,7.109844207763672,90244500,0.0,0.0
2021-03-22 00:00:00-03:00,7.0180099328050165,7.044671897793482,6.8817376045262195,6.967648506164551,44129300,0.0,0.0
2021-03-23 00:00:00-03:00,6.863962929354155,7.000234688221676,6.754352569580078,6.754352569580078,57124700,0.0,0.0
2021-03-24 00:00:00-03:00,6.8698876261029636,6.973572974719446,6.760277271270751,6.760277271270752,63338300,0.0,0.0
2021-03-25 00:00:00-03:00,6.724726780467912,6.902472404765395,6.564755040552707,6.8728485107421875,79214500,0.0,0.0
2021-03-26 00:00:00-03:00,6.955797499570774,7.074294790910036,6.8461877169718255,6.9498724937438965,60918600,0.0,0.0
2021-03-29 00:00:00-03:00,6.9143251955599645,7.059484481811523,6.896550738988696,7.059484481811523,50099700,0.0,0.0
2021-03-30 00:00:00-03:00,7.0031980434560905,7.106883409361429,6.98246108328298,7.059484481811523,41959100,0.0,0.0
2021-03-31 00:00:00-03:00,7.050595749193658,7.177980556799172,7.044671308056418,7.139469146728516,68609400,0.0,0.0
2021-04-01 00:00:00-03:00,7.195755010449575,7.225378908929306,7.044670755036436,7.07725715637207,47232900,0.0,0.0
2021-04-05 00:00:00-03:00,7.148356440677666,7.169093963311469,7.015047185412941,7.121695041656494,40454400,0.0,0.0
2021-04-06 00:00:00-03:00,7.163168303624098,7.2194547298464276,7.083182418735472,7.115769386291504,45934300,0.0,0.0
2021-04-07 00:00:00-03:00,7.092069755455364,7.210567045910162,7.089107252564038,7.109844207763672,55892200,0.0,0.0
2021-04-08 00:00:00-03:00,7.103920082977442,7.121695102529778,6.923211904513124,7.02097225189209,63231300,0.0,0.0
2021-04-09 00:00:00-03:00,6.9617238371241985,7.044672239448929,6.923212421961859,7.006160259246826,47494400,0.0,0.0
2021-04-12 00:00:00-03:00,7.0979941113237395,7.219454468257147,7.044670755036436,7.07725715637207,50592900,0.0,0.0
2021-04-13 00:00:00-03:00,7.1039198968273345,7.142431873141846,7.018009564734442,7.10095739364624,53612300,0.0,0.0
2021-04-14 00:00:00-03:00,7.169095068866454,7.281667383897007,7.103921117760521,7.213531494140625,90836500,0.0,0.0
2021-04-15 00:00:00-03:00,7.25726713273962,7.297074668872297,7.049041659906638,7.070476531982422,64193600,0.792834,0.0
2021-04-16 00:00:00-03:00,7.082724957664585,7.11640866266086,6.984736634827939,7.027606964111328,59567300,0.0,0.0
2021-04-19 00:00:00-03:00,7.027607771789423,7.621662193274971,6.972489187844951,7.434872150421143,196519100,0.0,0.0
2021-04-20 00:00:00-03:00,7.450182627091675,7.529798294758321,7.275640833538718,7.294013500213623,94965400,0.0,0.0
2021-04-22 00:00:00-03:00,7.392001279934324,7.407312321061746,7.241956581224589,7.260329246520996,46600100,0.0,0.0
2021-04-23 00:00:00-03:00,7.312385429511288,7.330758678389986,7.199086648375064,7.254205226898193,60341000,0.0,0.0
2021-04-26 00:00:00-03:00,7.303200336717855,7.364442755423597,7.2297090838370295,7.281765460968018,33281000,0.0,0.0
2021-04-27 00:00:00-03:00,7.294013977416626,7.401188944135709,7.073540210723877,7.073540210723877,76684900,0.0,0.0
2021-04-28 00:00:00-03:00,7.165404236707856,7.376691964514137,7.153155985966822,7.3307600021362305,66374200,0.0,0.0
2021-04-29 00:00:00-03:00,7.385876860899846,7.437933228485385,7.1715269745931645,7.232769966125488,49775900,0.0,0.0
2021-04-30 00:00:00-03:00,7.165402558628641,7.327696077349783,7.128657230954409,7.232769966125488,61039200,0.0,0.0
2021-05-03 00:00:00-03:00,7.287889384865321,7.2909515934472715,7.1347824601071705,7.174590587615967,49039900,0.0,0.0
2021-05-04 00:00:00-03:00,7.208272415341036,7.238893325049999,7.006170790112108,7.009232997894287,44765000,0.0,0.0
2021-05-05 00:00:00-03:00,7.094975589009596,7.33382262452699,7.079665128705513,7.29707670211792,75611900,0.0,0.0
2021-05-06 00:00:00-03:00,7.260329517681694,7.303199850383108,7.165403395372352,7.1960248947143555,54091600,0.0,0.0
2021-05-07 00:00:00-03:00,7.238896416573852,7.486930096350671,7.183777821067893,7.465494632720947,74118200,0.0,0.0
2021-05-10 00:00:00-03:00,7.594103202122199,7.649221788250042,7.5267363657751485,7.563482284545898,73804500,0.0,0.0
2021-05-11 00:00:00-03:00,7.48386665656173,7.707402626859058,7.447120737581623,7.701278209686279,73729900,0.0,0.0
2021-05-12 00:00:00-03:00,7.640035213802887,7.817639210019967,7.560419548732262,7.587978839874268,89980700,0.0,0.0
2021-05-13 00:00:00-03:00,7.581854626623644,7.685967377274764,7.480804084410092,7.652283668518066,77282100,0.0,0.0
2021-05-14 00:00:00-03:00,7.900316023645817,8.077920009167885,7.823762571540502,8.053422927856445,196135500,0.0,0.0
2021-05-17 00:00:00-03:00,8.053422891999565,8.163660049438477,8.022801978538967,8.163660049438477,83512600,0.0,0.0
2021-05-18 00:00:00-03:00,8.175908155083821,8.206529065821675,8.044236136307887,8.068733215332031,63510600,0.0,0.0
2021-05-19 00:00:00-03:00,7.915627201264395,8.068734108120355,7.9003161601449,8.007491111755371,84700500,0.0,0.0
2021-05-20 00:00:00-03:00,8.007491342415571,8.047299466416455,7.8758193052775205,7.94012451171875,71371100,0.0,0.0
2021-05-21 00:00:00-03:00,7.986056548523025,8.056485588239552,7.943186799835838,7.946249008178711,82884500,0.0,0.0
2021-05-24 00:00:00-03:00,8.047298136822688,8.120789372001328,7.958495862613237,8.080981254577637,63029600,0.0,0.0
2021-05-25 00:00:00-03:00,8.108543357044589,8.151413697164216,7.894193992672946,7.912566661834717,63672000,0.0,0.0
2021-05-26 00:00:00-03:00,7.9340009423333315,8.016678823419516,7.854385269886255,7.989119529724121,46646900,0.0,0.0
2021-05-27 00:00:00-03:00,7.986056867893542,8.038113243691138,7.891130741694356,7.934000492095947,48877800,0.0,0.0
2021-05-28 00:00:00-03:00,8.02280460431316,8.273899914832267,8.00749355851524,8.264713287353516,129526400,0.0,0.0
2021-05-31 00:00:00-03:00,8.25552501743383,8.329016854529252,8.200407015697108,8.22796630859375,46298900,0.0,0.0
2021-06-01 00:00:00-03:00,8.390260048608706,8.482124561437786,8.27083682439318,8.356576919555664,90744900,0.0,0.0
2021-06-02 00:00:00-03:00,8.374948355942585,8.595422102982948,8.347389064555474,8.5341796875,103985100,0.0,0.0
2021-06-04 00:00:00-03:00,8.592360393886466,8.763840568938784,8.549490642151667,8.727094650268555,102757300,0.0,0.0
2021-06-07 00:00:00-03:00,8.727093967357844,8.74240442490604,8.577049263970753,8.662789344787598,74548900,0.0,0.0
2021-06-08 00:00:00-03:00,8.626042126519604,8.818956549158102,8.561736929602485,8.776086807250977,88398600,0.0,0.0
2021-06-09 00:00:00-03:00,8.794459470345968,8.904696617028785,8.73321706534385,8.776086807250977,60724200,0.0,0.0
2021-06-10 00:00:00-03:00,8.828145171223209,8.889388174145767,8.748529501046507,8.78221321105957,35871000,0.0,0.0
2021-06-11 00:00:00-03:00,8.81895751683558,8.834268557808466,8.653602362723865,8.748528480529785,54894400,0.0,0.0
2021-06-14 00:00:00-03:00,8.849579954679433,8.987376417788935,8.76077824383063,8.803647994995117,64286600,0.0,0.0
2021-06-15 00:00:00-03:00,8.867952624765513,8.898574125917683,8.766902079802941,8.889388084411621,42597100,0.0,0.0
2021-06-16 00:00:00-03:00,8.904699192857505,8.96900440837595,8.809773058008616,8.92307186126709,77432900,0.0,0.0
2021-06-17 00:00:00-03:00,8.883262810047077,8.941443598215523,8.546427497994262,8.613794326782227,95264600,0.0,0.0
2021-06-18 00:00:00-03:00,8.573987751481091,8.70259759111557,8.463750579206806,8.671976089477539,115250700,0.0,0.0
2021-06-21 00:00:00-03:00,8.696473086950572,8.880201510883614,8.696473086950572,8.864891052246094,50709600,0.0,0.0
2021-06-22 00:00:00-03:00,8.880200417112889,8.962878285307841,8.779149884004553,8.910821914672852,41602700,0.0,0.0
2021-06-23 00:00:00-03:00,8.956754514069399,9.03943238821899,8.880201056684191,8.972064971923828,57278500,0.0,0.0
2021-06-24 00:00:00-03:00,9.030246628254087,9.079240798950195,8.947568746183183,9.079240798950195,51447000,0.0,0.0
2021-06-25 00:00:00-03:00,9.091488107814495,9.122109605374456,8.86488996036115,8.910821914672852,84950900,0.0,0.0
2021-06-28 00:00:00-03:00,8.935318794671302,8.962878083448938,8.77914968628352,8.89551067352295,40341200,0.0,0.0
2021-06-29 00:00:00-03:00,8.907757756125633,8.935317039489746,8.800582830160343,8.935317039489746,43215200,0.0,0.0
2021-06-30 00:00:00-03:00,8.889387828217195,9.054742995182846,8.855704119514927,9.011873245239258,71367600,0.0,0.0
2021-07-01 00:00:00-03:00,9.106798400542514,9.149668145920437,8.855703176375007,8.89857292175293,65084000,0.0,0.0
2021-07-02 00:00:00-03:00,8.972062361270991,8.996559437143942,8.797520622669179,8.935317039489746,37336700,0.0,0.0
2021-07-05 00:00:00-03:00,8.883263691977172,8.929195651804385,8.687287018550906,8.834269523620605,56028600,0.0,0.0
2021-07-06 00:00:00-03:00,8.78833708283295,8.818957998337591,8.472936630249023,8.472936630249023,97839700,0.0,0.0
2021-07-07 00:00:00-03:00,8.619918792990351,8.619918792990351,8.393320639515737,8.5892972946167,73793500,0.0,0.0
2021-07-08 00:00:00-03:00,8.390259728739927,8.475999820633671,8.350452183537907,8.417819023132324,80574200,0.0,0.0
2021-07-12 00:00:00-03:00,8.445378157862136,8.506621162922219,8.353514234328593,8.491310119628906,53001200,0.0,0.0
2021-07-13 00:00:00-03:00,8.43925273277995,8.564800352510055,8.384134151619122,8.543365478515625,41594300,0.0,0.0
2021-07-14 00:00:00-03:00,8.604608669522474,8.63523016908364,8.433129089659074,8.472936630249023,51654600,0.0,0.0
2021-07-15 00:00:00-03:00,8.41781731839654,8.460687063633342,8.24327554529645,8.292269706726074,67982600,0.0,0.0
2021-07-16 00:00:00-03:00,8.33820093447585,8.384132883812102,8.139162097981146,8.169783592224121,69024100,0.0,0.0
2021-07-19 00:00:00-03:00,7.952372522373502,8.099355596663228,7.918689400063699,8.035050392150879,80087700,0.0,0.0
2021-07-20 00:00:00-03:00,8.019739858150581,8.249400215957419,7.933999780975692,8.14222526550293,63408800,0.0,0.0
2021-07-21 00:00:00-03:00,8.203467896877195,8.34126375500765,8.14222490389268,8.255523681640625,51116600,0.0,0.0
2021-07-22 00:00:00-03:00,8.26777360012485,8.33514043401366,8.178971307035628,8.237152099609375,37736500,0.0,0.0
2021-07-23 00:00:00-03:00,8.298397137923631,8.319832018329834,8.169787271429735,8.188159942626953,34025500,0.0,0.0
2021-07-26 00:00:00-03:00,8.188157620642357,8.411693572998047,8.182033203961142,8.411693572998047,46802600,0.0,0.0
2021-07-27 00:00:00-03:00,8.374947483823604,8.390257940085865,8.237151041237377,8.313704490661621,51901800,0.0,0.0
2021-07-28 00:00:00-03:00,8.399445173714625,8.543365458814282,8.329016135307763,8.485184669494629,46727100,0.0,0.0
2021-07-29 00:00:00-03:00,8.512743036492079,8.54948894788029,8.420879134106228,8.5158052444458,43916600,0.0,0.0
2021-07-30 00:00:00-03:00,8.451502059953748,8.521931102639698,8.215717264120045,8.240214347839355,74150400,0.0,0.0
2021-08-02 00:00:00-03:00,8.32901589583657,8.393320515822722,8.074858455976859,8.087106704711914,70528800,0.0,0.0
2021-08-03 00:00:00-03:00,8.071796162683771,8.227965274790682,7.897254385639719,8.221840858459473,71850400,0.0,0.0
2021-08-04 00:00:00-03:00,8.12997859938048,8.197346029420077,7.946250731416689,8.047301292419434,87970600,0.0,0.0
2021-08-05 00:00:00-03:00,8.803647291211766,8.874076329367897,8.592359592686861,8.681161880493164,223915900,0.0,0.0
2021-08-06 00:00:00-03:00,8.727094583264133,8.739343417412353,8.580112077824838,8.693410873413086,51106100,0.0,0.0
2021-08-09 00:00:00-03:00,8.558676568879955,8.638291648726568,8.47293648835585,8.63216781616211,75381900,0.0,0.0
2021-08-10 00:00:00-03:00,8.665852837812201,8.812835948631248,8.647480167981062,8.65972900390625,84380900,0.0,0.0
2021-08-11 00:00:00-03:00,8.622980895024043,8.877138335498831,8.564800107236369,8.779150009155273,97863500,0.0,0.0
2021-08-12 00:00:00-03:00,8.77608767584291,8.938381204071169,8.727093513369564,8.910821914672852,95319300,0.0,0.0
2021-08-13 00:00:00-03:00,8.89857297593985,9.066990918483565,8.886324727495776,8.987375259399414,85201800,0.0,0.0
2021-08-16 00:00:00-03:00,8.941444389596857,8.953692639525771,8.647478798567748,8.769964218139648,101262100,0.0,0.0
2021-08-17 00:00:00-03:00,8.70829051689252,8.964607239402444,8.58175445254224,8.769936561584473,93623700,1.609911,0.0
2021-08-18 00:00:00-03:00,8.769935532055856,8.860781672681414,8.64664345714557,8.69206714630127,86103100,0.0,0.0
2021-08-19 00:00:00-03:00,8.52010871724272,8.718024614900008,8.477929615032307,8.643400192260742,80808200,0.0,0.0
2021-08-20 00:00:00-03:00,8.565530057119059,8.640153845778741,8.490906268459376,8.630420684814453,88445600,0.0,0.0
2021-08-23 00:00:00-03:00,8.740735078503668,8.860781944829657,8.685578226211396,8.766691207885742,70161500,0.0,0.0
2021-08-24 00:00:00-03:00,8.85429260258026,8.964605678678376,8.838069636357828,8.948383331298828,49831400,0.0,0.0
2021-08-25 00:00:00-03:00,8.964606874757079,9.029497510618897,8.883493889351287,8.997052192687988,46031200,0.0,0.0
2021-08-26 00:00:00-03:00,8.94838445510384,9.045719789290994,8.912694543775167,8.919183731079102,41061300,0.0,0.0
2021-08-27 00:00:00-03:00,8.987317553964523,9.243634223937988,8.977583774531531,9.243634223937988,76465300,0.0,0.0
2021-08-30 00:00:00-03:00,9.214432116489983,9.31501201344218,9.169009056997268,9.181986808776855,61054000,0.0,0.0
2021-08-31 00:00:00-03:00,9.149543441406749,9.15927660193654,8.756956337176467,8.821846961975098,110574300,0.0,0.0
2021-09-01 00:00:00-03:00,8.864027110892502,8.870516298367896,8.542819756976195,8.773180961608887,69430400,0.0,0.0
2021-09-02 00:00:00-03:00,8.760201321362356,8.873759610407852,8.58499699789052,8.630420684814453,56052000,0.0,0.0
2021-09-03 00:00:00-03:00,8.646643538448012,8.688822634571839,8.46819523010454,8.542819023132324,58182700,0.0,0.0
2021-09-06 00:00:00-03:00,8.503884200232786,8.666110154015263,8.4844172590549,8.584997177124023,26770700,0.0,0.0
2021-09-08 00:00:00-03:00,8.529840467411987,8.549307407495514,8.043162633423735,8.101563453674316,80378400,0.0,0.0
2021-09-09 00:00:00-03:00,8.137253509899892,8.396814778619634,7.832268555022036,8.273523330688477,156617100,0.0,0.0
2021-09-10 00:00:00-03:00,8.442239388599692,8.481173273746691,8.218367383054128,8.221611976623535,78379900,0.0,0.0
2021-09-13 00:00:00-03:00,8.370860576800997,8.562287288570436,8.318948311118744,8.510375022888184,63317900,0.0,0.0
2021-09-14 00:00:00-03:00,8.419526497644648,8.516861813692568,8.344902095242206,8.396814346313477,65497300,0.0,0.0
2021-09-15 00:00:00-03:00,8.435749914357656,8.584997500413225,8.393571437076755,8.542819023132324,67274100,0.0,0.0
2021-09-16 00:00:00-03:00,8.461704821892171,8.513617072057418,8.276767353323123,8.468194007873535,65567700,0.0,0.0
2021-09-17 00:00:00-03:00,8.426016496546326,8.442239464539293,8.036674547359384,8.088586807250977,131694100,0.0,0.0
2021-09-20 00:00:00-03:00,7.812801828647544,7.99773931503296,7.718711098224655,7.997739315032959,80260600,0.0,0.0
2021-09-21 00:00:00-03:00,8.137254390293228,8.205389617480709,7.958806076096921,8.17943286895752,64570200,0.0,0.0
2021-09-22 00:00:00-03:00,8.28325758645875,8.507128961531725,8.280012993057893,8.38708209991455,70231800,0.0,0.0
2021-09-23 00:00:00-03:00,8.419527150106749,8.743979053866656,8.406548776911764,8.70828914642334,84480600,0.0,0.0
2021-09-24 00:00:00-03:00,8.614197263521756,8.779667798447308,8.588241137583015,8.727755546569824,44821500,0.0,0.0
2021-09-27 00:00:00-03:00,8.805623054504395,8.909447548002845,8.597974067507492,8.805623054504395,89178700,0.0,0.0
2021-09-28 00:00:00-03:00,8.821846345674276,9.048962278917273,8.669353573703612,8.747221946716309,117874300,0.0,0.0
2021-09-29 00:00:00-03:00,8.82833353709262,8.932158637108815,8.70179752801779,8.886734962463379,58731700,0.0,0.0
2021-09-30 00:00:00-03:00,8.93216146176016,8.948383810007549,8.81535857408162,8.83482551574707,65744000,0.0,0.0
2021-10-01 00:00:00-03:00,8.799134586691643,9.084651947021484,8.782911622623423,9.084651947021484,60983200,0.0,0.0
2021-10-04 00:00:00-03:00,9.006783456438669,9.347457652391695,8.993805085356408,9.34096908569336,106937000,0.0,0.0
2021-10-05 00:00:00-03:00,9.409104108235747,9.56159626237891,9.376658797887059,9.545373916625977,100469100,0.0,0.0
