Date,Ativo,Open,High,Low,Close,Volume,Dividends,Open_BZ=F,High_BZ=F,Low_BZ=F,Close_BZ=F,Volume_BZ=F,Dividends_BZ=F
2020-12-07,PETR4.SA,8.078562543103141,8.232609339948358,7.900816282515566,7.998576641082764,72664200.0,0.0,49.22999954223633,49.43000030517578,48.38999938964844,48.790000915527344,23896.0,0.0
2020-12-07,PRIO3.SA,11.10416482372272,11.527484696314144,10.864549909291162,11.086194038391112,30632500.0,0.0,49.22999954223633,49.43000030517578,48.38999938964844,48.790000915527344,23896.0,0.0
2020-12-08,PETR4.SA,7.942289796092629,8.040050149653673,7.838604435639459,7.897853374481201,46276700.0,0.0,48.68000030517578,49.0,48.11000061035156,48.84000015258789,27102.0,0.0
2020-12-08,PRIO3.SA,11.088190524183531,11.299850457380384,10.716787317037737,10.782681465148926,20991500.0,0.0,48.68000030517578,49.0,48.11000061035156,48.84000015258789,27102.0,0.0
2020-12-09,PETR4.SA,7.888963787453975,7.989686617946828,7.820827921249872,7.980799674987793,52448300.0,0.0,48.83000183105469,49.540000915527344,48.380001068115234,48.86000061035156,36534.0,0.0
2020-12-09,PRIO3.SA,10.85855917119448,11.279882364857649,10.672856626331576,10.872536659240724,30584000.0,0.0,48.83000183105469,49.540000915527344,48.380001068115234,48.86000061035156,36534.0,0.0
2020-12-10,PETR4.SA,8.054861952221302,8.35406799324969,8.037086933122003,8.241495132446289,97537100.0,0.0,48.97999954223633,51.06999969482422,48.86000061035156,50.25,30919.0,0.0
2020-12-10,PRIO3.SA,11.068222609439523,11.761108982438676,10.86654592553057,11.533474922180176,40956500.0,0.0,48.97999954223633,51.06999969482422,48.86000061035156,50.25,30919.0,0.0
2020-12-11,PETR4.SA,8.143734279760238,8.247419624548739,8.081523411910942,8.167433738708496,48334300.0,0.0,50.34000015258789,50.7400016784668,49.75,49.970001220703125,25222.0,0.0
2020-12-11,PRIO3.SA,11.421654271006334,11.451606848220178,10.928446972816271,11.122136116027832,24979500.0,0.0,50.34000015258789,50.7400016784668,49.75,49.970001220703125,25222.0,0.0
2020-12-14,PETR4.SA,8.303706005255128,8.374804381704445,8.182246208190918,8.182246208190918,53159500.0,0.0,50.060001373291016,50.79999923706055,49.18000030517578,50.290000915527344,28782.0,0.0
2020-12-14,PRIO3.SA,11.335792438023732,11.421654015203456,10.922455831892826,11.082200050354004,21517500.0,0.0,50.060001373291016,50.79999923706055,49.18000030517578,50.290000915527344,28782.0,0.0
2020-12-15,PETR4.SA,8.182247492909676,8.291857295255989,8.182247492909676,8.250383377075195,47208200.0,0.0,50.33000183105469,50.880001068115234,49.790000915527344,50.7599983215332,24071.0,0.0
2020-12-15,PRIO3.SA,11.082200480415148,11.417661162268232,11.058238799108851,11.090187072753906,21522000.0,0.0,50.33000183105469,50.880001068115234,49.790000915527344,50.7599983215332,24071.0,0.0
2020-12-16,PETR4.SA,8.25038001300438,8.365914775136027,8.137807188072419,8.351102828979492,59399200.0,0.0,50.720001220703125,51.20000076293945,50.36000061035156,51.08000183105469,25996.0,0.0
2020-12-16,PRIO3.SA,11.022296409761712,11.355760447542108,10.818624020497795,11.211991310119627,35612000.0,0.0,50.720001220703125,51.20000076293945,50.36000061035156,51.08000183105469,25996.0,0.0
2020-12-17,PETR4.SA,8.383692615071089,8.410354580970306,8.315556731124092,8.365918159484863,39297700.0,0.0,51.08000183105469,51.880001068115234,51.0099983215332,51.5,24947.0,0.0
2020-12-17,PRIO3.SA,11.221975706147449,11.729161468606131,11.152088260351087,11.631318092346191,39898000.0,0.0,51.08000183105469,51.880001068115234,51.0099983215332,51.5,24947.0,0.0
2020-12-18,PETR4.SA,8.324443817138672,8.389617194326105,8.300744355885083,8.324443817138672,44707900.0,0.0,51.45000076293945,52.470001220703125,51.13999938964844,52.2599983215332,24749.0,0.0
2020-12-18,PRIO3.SA,11.63730856142218,11.866939276114614,11.29585698541834,11.331799507141112,34632000.0,0.0,51.45000076293945,52.470001220703125,51.13999938964844,52.2599983215332,24749.0,0.0
2020-12-21,PETR4.SA,8.054862771933795,8.14373561631571,7.856379558777067,8.004501342773438,99988800.0,0.0,52.310001373291016,52.34000015258789,49.209999084472656,50.90999984741211,33507.0,0.0
2020-12-21,PRIO3.SA,10.870539116208327,11.417660657306469,10.654885898279264,11.301846504211426,28398500.0,0.0,52.310001373291016,52.34000015258789,49.209999084472656,50.90999984741211,33507.0,0.0
2020-12-22,PETR4.SA,8.05782538577558,8.13781072079885,8.013388397936264,8.081524848937988,46513200.0,0.0,50.900001525878906,50.93000030517578,49.560001373291016,50.08000183105469,22381.0,0.0
2020-12-22,PRIO3.SA,11.415664764991089,11.92285052330072,11.40168727594616,11.91685962677002,42850500.0,0.0,50.900001525878906,50.93000030517578,49.560001373291016,50.08000183105469,22381.0,0.0
2020-12-23,PETR4.SA,8.125958710495937,8.368878272604128,8.10225925480342,8.28000545501709,49038900.0,0.0,49.79999923706055,51.59000015258789,49.18000030517578,51.20000076293945,18879.0,0.0
2020-12-23,PRIO3.SA,11.930836334677675,13.204790115356444,11.928839686679844,13.204790115356444,48030000.0,0.0,49.79999923706055,51.59000015258789,49.18000030517578,51.20000076293945,18879.0,0.0
2020-12-28,PETR4.SA,8.401467508567226,8.4488664327731,8.348143577575684,8.348143577575684,36313300.0,0.0,51.20000076293945,52.02000045776367,50.52000045776367,50.86000061035156,9704.0,0.0
2020-12-28,PRIO3.SA,13.57419751787755,14.251110743709912,13.24273012554303,13.286659240722656,39518500.0,0.0,51.20000076293945,52.02000045776367,50.52000045776367,50.86000061035156,9704.0,0.0
2020-12-29,PETR4.SA,8.407388985165515,8.422201496905561,8.291854218790878,8.374802589416504,29891100.0,0.0,51.060001373291016,51.630001068115234,50.869998931884766,51.09000015258789,5788.0,0.0
2020-12-29,PRIO3.SA,13.54025207784269,13.757901949440662,13.286658732793136,13.542248725891112,27027500.0,0.0,51.060001373291016,51.630001068115234,50.869998931884766,51.09000015258789,5788.0,0.0
2020-12-30,PETR4.SA,8.398503694031415,8.439977604976866,8.354067280155625,8.395541191101074,36968200.0,0.0,51.04999923706055,51.52000045776367,51.04999923706055,51.34000015258789,23958.0,0.0
2020-12-30,PRIO3.SA,13.72196041355299,14.023475216785812,13.54224875872926,14.015488624572754,21464500.0,0.0,51.04999923706055,51.52000045776367,51.04999923706055,51.34000015258789,23958.0,0.0
2021-01-04,PETR4.SA,8.487375394722223,8.64438463894265,8.451826494358086,8.564398765563965,74719700.0,0.0,51.65999984741211,53.31999969482422,50.58000183105469,51.09000015258789,50232.0,0.0
2021-01-04,PRIO3.SA,14.177228859128084,15.255496907852374,14.117325607612852,14.936010360717772,30372500.0,0.0,51.65999984741211,53.31999969482422,50.58000183105469,51.09000015258789,50232.0,0.0
2021-01-05,PETR4.SA,8.561438537036258,8.940630486888505,8.365917837982371,8.89915657043457,95181100.0,0.0,50.7400016784668,53.880001068115234,50.619998931884766,53.59999847412109,62791.0,0.0
2021-01-05,PRIO3.SA,15.455175340399602,15.55501535819189,14.287052464241704,14.734333992004396,47454500.0,0.0,50.7400016784668,53.880001068115234,50.619998931884766,53.59999847412109,62791.0,0.0
2021-01-06,PETR4.SA,8.934705607500069,9.153925771227144,8.9021186355137,8.91693115234375,96562500.0,0.0,53.59000015258789,54.720001220703125,53.150001525878906,54.29999923706055,49186.0,0.0
2021-01-06,PRIO3.SA,15.035850236222682,15.175625123159245,14.438808662117204,14.566603660583496,23827500.0,0.0,53.59000015258789,54.720001220703125,53.150001525878906,54.29999923706055,49186.0,0.0
2021-01-07,PETR4.SA,8.988028253412795,9.22798534136681,8.988028253412795,9.183548927307127,56171300.0,0.0,54.13999938964844,54.900001525878906,53.93999862670898,54.380001068115234,30800.0,0.0
2021-01-07,PRIO3.SA,14.700388794927289,15.13369285436943,14.700388794927289,14.782257080078123,22207500.0,0.0,54.13999938964844,54.900001525878906,53.93999862670898,54.380001068115234,30800.0,0.0
2021-01-08,PETR4.SA,9.319821326721057,9.408694726119386,8.99099138756237,9.219099044799805,67136300.0,0.0,54.459999084472656,56.29999923706055,54.36000061035156,55.9900016784668,37597.0,0.0
2021-01-08,PRIO3.SA,15.05981043256969,15.255496219503527,14.67642640287798,14.866122245788574,20296000.0,0.0,54.459999084472656,56.29999923706055,54.36000061035156,55.9900016784668,37597.0,0.0
2021-01-11,PETR4.SA,9.068014655956848,9.201323905754164,9.005803220686344,9.142075538635254,48744700.0,0.0,56.209999084472656,56.27999877929688,54.97999954223633,55.65999984741211,33199.0,0.0
2021-01-11,PRIO3.SA,14.708376024576475,16.892867060100873,14.576587731057016,15.545031547546388,59799000.0,0.0,56.209999084472656,56.27999877929688,54.97999954223633,55.65999984741211,33199.0,0.0
2021-01-12,PETR4.SA,9.219098185399204,9.349444921635696,9.073938369750977,9.073938369750977,65691900.0,0.0,55.560001373291016,56.77999877929688,55.52999877929688,56.58000183105469,27874.0,0.0
2021-01-12,PRIO3.SA,16.154053952169605,16.521463855461104,15.153660910568194,15.27546501159668,38187500.0,0.0,55.560001373291016,56.77999877929688,55.52999877929688,56.58000183105469,27874.0,0.0
2021-01-13,PETR4.SA,9.08875081236889,9.14207473360813,8.591061634188849,8.635498046875,93826600.0,0.0,56.72999954223633,57.41999816894531,55.77999877929688,56.060001373291016,32953.0,0.0
2021-01-13,PRIO3.SA,15.335368423697815,16.004295042739358,14.818199436780445,15.870509147644045,42463500.0,0.0,56.72999954223633,57.41999816894531,55.77999877929688,56.060001373291016,32953.0,0.0
2021-01-14,PETR4.SA,8.641423520890024,8.78954528123093,8.50811371056734,8.724371910095215,50745400.0,0.0,55.93999862670898,56.540000915527344,55.2400016784668,56.41999816894531,33446.0,0.0
2021-01-14,PRIO3.SA,15.936403567426652,16.154054398559502,15.379298752911636,15.574984550476074,24654500.0,0.0,55.93999862670898,56.540000915527344,55.2400016784668,56.41999816894531,33446.0,0.0
2021-01-15,PETR4.SA,8.605875026536523,8.61476253657997,8.3037070305759,8.330368995666504,80673300.0,0.0,56.43000030517578,56.63999938964844,54.650001525878906,55.09999847412109,30604.0,0.0
2021-01-15,PRIO3.SA,15.275465416398657,15.574984532827065,14.69839221708536,14.83217716217041,19421500.0,0.0,56.43000030517578,56.63999938964844,54.650001525878906,55.09999847412109,30604.0,0.0
2021-01-18,PETR4.SA,8.386652988159945,8.54662474291977,8.297780167764229,8.31555461883545,68855700.0,0.0,,,,,,
2021-01-18,PRIO3.SA,14.97993933578821,15.205576755207776,14.41884123543066,14.544638633728027,19358500.0,0.0,,,,,,
2021-01-19,PETR4.SA,8.437015138403478,8.549587990082884,8.188170541579137,8.499226570129395,61656000.0,0.0,54.7400016784668,56.08000183105469,54.5,55.900001525878906,36910.0,0.0
2021-01-19,PRIO3.SA,14.8062185337514,14.918039395182475,13.87770957719525,14.676426887512209,30198500.0,0.0,54.7400016784668,56.08000183105469,54.5,55.900001525878906,36910.0,0.0
2021-01-20,PETR4.SA,8.576251608353521,8.626613038036197,8.32740696345557,8.357030868530273,60306200.0,0.0,55.900001525878906,56.619998931884766,55.650001525878906,56.08000183105469,33793.0,0.0
2021-01-20,PRIO3.SA,14.953981322495729,15.025866367737684,14.06940241098154,14.139289855957031,17976000.0,0.0,55.900001525878906,56.619998931884766,55.650001525878906,56.08000183105469,33793.0,0.0
2021-01-21,PETR4.SA,8.300744342911958,8.41331664243063,8.149660065766568,8.16150951385498,41284900.0,0.0,55.77999877929688,56.2400016784668,55.5099983215332,56.09999847412109,22792.0,0.0
2021-01-21,PRIO3.SA,14.13928980294266,15.109731245055295,14.13928980294266,14.83217716217041,33964500.0,0.0,55.77999877929688,56.2400016784668,55.5099983215332,56.09999847412109,22792.0,0.0
2021-01-22,PETR4.SA,7.9778381649572765,8.06967349887802,7.868227812827607,8.025237083435059,51181900.0,0.0,56.150001525878906,56.16999816894531,54.4900016784668,55.40999984741211,33071.0,0.0
2021-01-22,PRIO3.SA,14.5765873843695,14.676426450092867,14.261094146651104,14.376907348632812,18105000.0,0.0,56.150001525878906,56.16999816894531,54.4900016784668,55.40999984741211,33071.0,0.0
2021-01-26,PETR4.SA,8.072637535907605,8.285932709588822,7.945252706402513,7.998576641082764,64514600.0,0.0,55.97999954223633,56.34000015258789,55.400001525878906,55.90999984741211,19102.0,0.0
2021-01-26,PRIO3.SA,14.418840933925535,14.736330823366456,13.933620231450458,14.097356796264648,19194000.0,0.0,55.97999954223633,56.34000015258789,55.400001525878906,55.90999984741211,19102.0,0.0
2021-01-27,PETR4.SA,7.942287455209159,8.34517876449074,7.859339643326191,8.117071151733398,68337800.0,0.0,56.08000183105469,56.47999954223633,55.20000076293945,55.810001373291016,20094.0,0.0
2021-01-27,PRIO3.SA,14.153266882166037,14.338969433563111,13.582184595871736,13.658062934875488,23483500.0,0.0,56.08000183105469,56.47999954223633,55.20000076293945,55.810001373291016,20094.0,0.0
2021-01-28,PETR4.SA,8.093370422025284,8.428125814547249,8.090407919918775,8.22371768951416,67827000.0,0.0,55.66999816894531,56.59000015258789,55.220001220703125,55.52999877929688,6141.0,0.0
2021-01-28,PRIO3.SA,13.80183179055674,14.372914065349947,13.486338552558577,14.332978248596191,17366000.0,0.0,55.66999816894531,56.59000015258789,55.220001220703125,55.52999877929688,6141.0,0.0
2021-01-29,PETR4.SA,8.152620827576138,8.200019739884404,7.906738758087158,7.906738758087158,67555300.0,0.0,55.52000045776367,56.34999847412109,55.43000030517578,55.880001068115234,37454.0,0.0
2021-01-29,PRIO3.SA,14.035455952207789,14.918039131005,13.721960310856616,14.07539176940918,47635000.0,0.0,55.52000045776367,56.34999847412109,55.43000030517578,55.880001068115234,37454.0,0.0
2021-02-01,PETR4.SA,8.07559939338072,8.200021709333075,7.948214574067624,8.155585289001465,44449500.0,0.0,54.900001525878906,56.52999877929688,54.619998931884766,56.34999847412109,34234.0,0.0
2021-02-01,PRIO3.SA,14.41884111253553,14.73633100590928,13.917645315262098,14.67043685913086,37862500.0,0.0,54.900001525878906,56.52999877929688,54.619998931884766,56.34999847412109,34234.0,0.0
2021-02-02,PETR4.SA,8.413316840819174,8.63253700350145,8.354068468900573,8.490340232849121,91663000.0,0.0,56.290000915527344,58.04999923706055,56.220001220703125,57.459999084472656,34815.0,0.0
2021-02-02,PRIO3.SA,14.938006989735758,15.85054181943368,14.938006989735758,15.541038513183594,42682000.0,0.0,56.290000915527344,58.04999923706055,56.220001220703125,57.459999084472656,34815.0,0.0
2021-02-03,PETR4.SA,8.585137411312138,8.632536331171332,8.49033957159375,8.573287963867188,47486800.0,0.0,57.790000915527344,58.93999862670898,57.52999877929688,58.459999084472656,34146.0,0.0
2021-02-03,PRIO3.SA,15.730732941724057,15.81859212030379,15.103740707742515,15.351343154907228,26285500.0,0.0,57.790000915527344,58.93999862670898,57.52999877929688,58.459999084472656,34146.0,0.0
2021-02-04,PETR4.SA,8.540700349271837,8.588099265549753,8.357029124915178,8.537737846374512,41444100.0,0.0,58.66999816894531,59.04999923706055,58.060001373291016,58.84000015258789,24732.0,0.0
2021-02-04,PRIO3.SA,15.433212112739907,15.545032024785703,15.001904697395345,15.151663780212402,21440500.0,0.0,58.66999816894531,59.04999923706055,58.060001373291016,58.84000015258789,24732.0,0.0
2021-02-05,PETR4.SA,8.585136936224114,8.913967418960041,8.389616261364823,8.543663024902344,121098700.0,0.0,59.09999847412109,59.790000915527344,59.08000183105469,59.34000015258789,23510.0,0.0
2021-02-05,PRIO3.SA,15.287445480677007,16.124100983060305,15.03584974034376,15.674822807312012,44441000.0,0.0,59.09999847412109,59.790000915527344,59.08000183105469,59.34000015258789,23510.0,0.0
2021-02-08,PETR4.SA,8.445901295781692,8.679933340442412,8.23556814079438,8.327404022216797,98821700.0,0.0,59.560001373291016,60.70000076293945,59.54999923706055,60.560001373291016,21098.0,0.0
2021-02-08,PRIO3.SA,15.826580444797171,16.50948266601963,15.826580444797171,16.191993713378906,33790000.0,0.0,59.560001373291016,60.70000076293945,59.54999923706055,60.560001373291016,21098.0,0.0
2021-02-09,PETR4.SA,8.309631110308258,8.404429518190236,8.111147914967377,8.158547401428223,63662200.0,0.0,60.63999938964844,61.27000045776367,60.040000915527344,61.09000015258789,31230.0,0.0
2021-02-09,PRIO3.SA,16.17402235003637,16.343749813245903,15.247510046675703,15.523067474365234,37640500.0,0.0,60.63999938964844,61.27000045776367,60.040000915527344,61.09000015258789,31230.0,0.0
2021-02-10,PETR4.SA,8.217794548614387,8.30666793684241,8.034123896681141,8.23556900024414,52949900.0,0.0,61.22999954223633,61.68000030517578,60.88999938964844,61.470001220703125,28344.0,0.0
2021-02-10,PRIO3.SA,15.680814423956368,15.860525131225586,15.32139110512789,15.860525131225586,25919000.0,0.0,61.22999954223633,61.68000030517578,60.88999938964844,61.470001220703125,28344.0,0.0
2021-02-11,PETR4.SA,8.336293092923679,8.442940948880137,8.25630776599605,8.31851863861084,61158600.0,0.0,61.209999084472656,61.5,60.72999954223633,61.13999938964844,26169.0,0.0
2021-02-11,PRIO3.SA,15.956371638637773,15.994310808533765,15.275465132876796,15.441198348999023,22267000.0,0.0,61.209999084472656,61.5,60.72999954223633,61.13999938964844,26169.0,0.0
2021-02-12,PETR4.SA,8.238532390216529,8.439978080512516,8.17928402339045,8.425166130065918,47801100.0,0.0,60.86000061035156,62.83000183105469,60.34000015258789,62.43000030517578,36933.0,0.0
2021-02-12,PRIO3.SA,15.3513435065228,15.972345810621423,15.091760213054078,15.892474174499512,24224000.0,0.0,60.86000061035156,62.83000183105469,60.34000015258789,62.43000030517578,36933.0,0.0
2021-02-17,PETR4.SA,8.448864840970884,8.768807801601776,8.333329490576645,8.76584529876709,54973400.0,0.0,63.54999923706055,64.94999694824219,62.75,64.33999633789062,47339.0,0.0
2021-02-17,PRIO3.SA,16.064197376692356,17.53982781750257,16.05421318470687,17.394062042236328,42033500.0,0.0,63.54999923706055,64.94999694824219,62.75,64.33999633789062,47339.0,0.0
2021-02-18,PETR4.SA,8.99987710502272,9.159848863106973,8.602911342638048,8.67104721069336,105539200.0,0.0,64.87000274658203,65.48999786376953,63.22999954223633,63.93000030517578,43309.0,0.0
2021-02-18,PRIO3.SA,17.495898888460843,18.378482093467607,17.493901288218215,17.653644561767578,38806500.0,0.0,64.87000274658203,65.48999786376953,63.22999954223633,63.93000030517578,43309.0,0.0
2021-02-19,PETR4.SA,8.303707080009826,8.439978844582186,8.048937440978339,8.096336364746094,215834800.0,0.0,63.650001525878906,63.93000030517578,62.11000061035156,62.90999984741211,54254.0,0.0
2021-02-19,PRIO3.SA,17.57377238073669,17.821375780072998,17.23232176299384,17.74949073791504,16894000.0,0.0,63.650001525878906,63.93000030517578,62.11000061035156,62.90999984741211,54254.0,0.0
2021-02-22,PETR4.SA,6.754351076970848,6.872848920282991,6.339610320497128,6.419596195220947,490230400.0,0.0,62.72999954223633,65.83999633789062,62.59000015258789,65.23999786376953,32173.0,0.0
2021-02-22,PRIO3.SA,17.471936485434405,18.420413799216824,16.872898282218664,18.408432006835938,40229000.0,0.0,62.72999954223633,65.83999633789062,62.59000015258789,65.23999786376953,32173.0,0.0
2021-02-23,PETR4.SA,6.828413229504567,7.186868199298301,6.727690382788292,7.12761926651001,293503100.0,0.0,65.66000366210938,66.79000091552734,64.4800033569336,65.37000274658203,34643.0,0.0
2021-02-23,PRIO3.SA,18.58015817571201,18.76985212636441,16.94877763178702,17.72153663635254,50106500.0,0.0,65.66000366210938,66.79000091552734,64.4800033569336,65.37000274658203,34643.0,0.0
2021-02-24,PETR4.SA,7.272777513458617,7.406087311073793,7.112806321360026,7.228341102600098,155246400.0,0.0,65.2300033569336,67.29000091552734,64.80000305175781,67.04000091552734,27000.0,0.0
2021-02-24,PRIO3.SA,17.96314773032613,18.368496786036456,17.443981170654297,17.443981170654297,33690500.0,0.0,65.2300033569336,67.29000091552734,64.80000305175781,67.04000091552734,27000.0,0.0
2021-02-25,PETR4.SA,7.406088990354606,7.480149880258152,6.8432263400956055,6.869888305664063,170233000.0,0.0,67.33999633789062,67.69999694824219,66.48999786376953,66.87999725341797,11746.0,0.0
2021-02-25,PRIO3.SA,17.971136093112985,18.15084775873053,16.521464783423596,16.755088806152344,37175000.0,0.0,67.33999633789062,67.69999694824219,66.48999786376953,66.87999725341797,11746.0,0.0
2021-02-26,PETR4.SA,6.872850241431614,6.938023615749712,6.508470263770349,6.588456153869629,159881000.0,0.0,66.70999908447266,66.87999725341797,65.69999694824219,66.12999725341797,42394.0,0.0
2021-02-26,PRIO3.SA,16.97273878471712,17.222337884492372,16.393668949410138,16.6951847076416,28046000.0,0.0,66.70999908447266,66.87999725341797,65.69999694824219,66.12999725341797,42394.0,0.0
2021-03-01,PETR4.SA,6.754351936085185,6.825450877131681,6.493657890726808,6.517357349395752,90330100.0,0.0,64.70999908447266,65.91000366210938,63.18000030517578,63.68999862670898,33869.0,0.0
2021-03-01,PRIO3.SA,17.09454261182812,17.873292476161964,16.976731808158,17.61770248413086,38751000.0,0.0,64.70999908447266,65.91000366210938,63.18000030517578,63.68999862670898,33869.0,0.0
2021-03-02,PETR4.SA,6.469957872761676,6.615117115190607,6.123352966540886,6.514394283294678,147772300.0,0.0,63.38999938964844,64.12999725341797,62.369998931884766,62.70000076293945,37996.0,0.0
2021-03-02,PRIO3.SA,17.16642867448574,17.749491831227413,16.691192135477795,17.106525421142578,38135500.0,0.0,63.38999938964844,64.12999725341797,62.369998931884766,62.70000076293945,37996.0,0.0
2021-03-03,PETR4.SA,6.458108170251427,6.484770130852033,6.067066834828743,6.277400016784668,185688500.0,0.0,62.470001220703125,64.69999694824219,62.34000015258789,64.06999969482422,35401.0,0.0
2021-03-03,PRIO3.SA,17.17441375274944,17.96913677856553,16.60532813544388,17.89525604248047,47689000.0,0.0,62.470001220703125,64.69999694824219,62.34000015258789,64.06999969482422,35401.0,0.0
2021-03-04,PETR4.SA,6.30998736462931,6.635855381379496,6.256664000468497,6.582531452178955,127843200.0,0.0,63.93999862670898,67.7300033569336,63.36000061035156,66.73999786376953,67790.0,0.0
