,Pred,Real,Pred_Impact,Impact_Metadata
2022-05-01,11.958425619323831,12.073719024658203,11.958425619323831,
2022-05-02,11.966787001752918,11.95409870147705,11.966787001752918,
2022-05-03,11.916459613886557,12.06175708770752,11.916459613886557,
2022-05-04,11.921465574160434,12.787456512451172,11.921465574160434,
2022-05-05,11.971645263846765,12.763530731201172,11.971645263846765,
2022-05-06,12.045944022504555,13.182204246520996,12.045944022504555,
2022-05-08,12.141108983984905,13.182204246520996,12.141108983984905,
2022-05-09,12.224771018364207,12.823339462280272,12.224771018364207,
2022-05-10,12.298527632663847,12.934988021850586,12.298527632663847,
2022-05-11,12.408770518439608,13.385558128356934,12.408770518439608,
2022-05-12,12.525803576034944,13.489229202270508,12.525803576034944,
2022-05-13,12.644293454848137,13.664674758911131,12.644293454848137,
2022-05-15,12.84519102919421,13.664674758911131,12.84519102919421,
2022-05-16,13.058745066575566,13.800245285034178,13.058745066575566,
2022-05-17,13.222214081353341,13.620809555053713,13.222214081353341,
2022-05-18,13.361886596478653,13.397520065307615,13.361886596478653,
2022-05-19,13.414410611283612,13.624799728393555,13.414410611283612,
2022-05-20,13.444946004752493,13.887967109680176,13.444946004752493,
2022-05-22,13.481530011226083,13.887967109680176,13.481530011226083,
2022-05-23,13.52266943278343,14.434232711791992,13.52266943278343,
2022-05-24,13.616513876114139,14.041207313537596,13.616513876114139,
2022-05-25,13.792185302548829,14.241160392761229,13.792185302548829,
2022-05-26,13.896143784160072,14.27670860290527,13.896143784160072,
2022-05-27,13.97467451203556,13.596868515014648,13.97467451203556,
2022-05-29,13.908506603929423,13.596868515014648,13.908506603929423,
2022-05-30,13.799564075720864,13.32581615447998,13.799564075720864,
2022-05-31,13.625099654591223,13.356924057006836,13.625099654591223,
2022-06-01,13.479421038993733,13.339149475097656,13.479421038993733,
2022-06-02,13.36416693366172,13.22361946105957,13.36416693366172,
2022-06-03,13.272555493972702,13.45467758178711,13.272555493972702,
2022-06-05,13.20214334498999,13.45467758178711,13.20214334498999,
2022-06-06,13.153533989366109,13.463563919067385,13.153533989366109,
2022-06-07,13.175610265408435,13.623528480529783,13.175610265408435,
2022-06-08,13.162185070599348,13.556875228881836,13.162185070599348,
2022-06-09,13.163635317714236,13.361364364624023,13.163635317714236,
2022-06-10,13.180305928022191,13.174742698669434,13.180305928022191,
2022-06-12,13.148934746929227,13.174742698669434,13.148934746929227,
2022-06-13,13.099673678564384,13.00589084625244,13.099673678564384,
2022-06-14,12.977660518833515,13.1525239944458,12.977660518833515,
2022-06-15,12.89329286406891,12.921466827392578,12.89329286406891,
2022-06-16,12.830543051232949,12.921466827392578,12.830543051232949,
2022-06-17,12.812376613362856,12.134980201721191,12.812376613362856,
2022-06-19,12.540128108130146,12.134980201721191,12.540128108130146,
2022-06-20,12.194156735659702,12.272727012634276,12.194156735659702,
2022-06-21,11.948729255718574,12.028339385986328,11.948729255718574,
2022-06-22,11.840249106085478,11.992793083190918,11.840249106085478,
2022-06-23,11.782991298869545,11.770621299743652,11.782991298869545,
2022-06-24,11.73206347626538,11.681753158569336,11.73206347626538,
2022-06-26,11.715225445468489,11.681753158569336,11.715225445468489,
2022-06-27,11.717618857222616,12.432690620422363,11.717618857222616,
2022-06-28,11.742157792237007,12.588210105895996,11.742157792237007,
2022-06-29,11.886318228322265,12.477124214172363,11.886318228322265,
2022-06-30,12.064920389860388,12.410473823547363,12.064920389860388,
2022-07-01,12.171965631952189,12.677078247070312,12.171965631952189,
2022-07-03,12.260290896703934,12.677078247070312,12.260290896703934,
2022-07-04,12.308200329498417,12.948126792907717,12.308200329498417,
2022-07-05,12.434192574619457,12.454907417297363,12.434192574619457,
2022-07-06,12.461937042241372,12.294944763183594,12.461937042241372,
2022-07-07,12.430983535823684,12.654861450195312,12.430983535823684,
2022-07-08,12.468475645054012,12.79705047607422,12.468475645054012,
2022-07-10,12.558986141632543,12.79705047607422,12.558986141632543,
2022-07-11,12.681271469226315,12.734843254089355,12.681271469226315,
2022-07-12,12.747085252319208,12.54377555847168,12.747085252319208,
2022-07-13,12.738245713467533,12.55266284942627,12.738245713467533,
2022-07-14,12.737235054704483,12.214964866638184,12.737235054704483,
2022-07-15,12.676310212852625,12.42380428314209,12.676310212852625,
2022-07-17,12.631035242254454,12.42380428314209,12.631035242254454,
2022-07-18,12.599563258249303,12.70818328857422,12.599563258249303,
2022-07-19,12.619830779428183,12.965901374816896,12.619830779428183,
2022-07-20,12.686281812235505,12.96145725250244,12.686281812235505,
2022-07-21,12.769478400124624,12.89480686187744,12.769478400124624,
2022-07-22,12.802327001291415,13.032552719116213,12.802327001291415,
2022-07-24,12.84487415743112,13.032552719116213,12.84487415743112,
2022-07-25,12.891227719189684,13.641302108764647,12.891227719189684,
2022-07-26,13.002378269448654,13.779047012329102,13.002378269448654,
2022-07-27,13.177039913667356,13.930122375488278,13.177039913667356,
2022-07-28,13.404848797652447,14.34780502319336,13.404848797652447,
2022-07-29,13.593699547445196,15.174283981323242,13.593699547445196,
2022-07-31,13.777729288394253,15.174283981323242,13.777729288394253,
2022-08-01,13.93702681570164,14.96544075012207,13.93702681570164,
2022-08-02,14.176110286278002,15.032090187072752,14.176110286278002,
2022-08-03,14.397659309416325,15.040977478027344,14.397659309416325,
2022-08-04,14.579811048283998,15.20094108581543,14.579811048283998,
2022-08-05,14.76133167326668,15.494206428527832,14.76133167326668,
2022-08-07,14.92120070925881,15.494206428527832,14.92120070925881,
2022-08-08,15.053897662860832,16.276248931884766,15.053897662860832,
2022-08-09,15.223364889187222,16.542856216430664,15.223364889187222,
2022-08-10,15.499668301131008,16.489534378051758,15.499668301131008,
2022-08-11,15.787806851512526,16.107397079467773,15.787806851512526,
2022-08-12,15.928745100596073,17.30353355407715,15.928745100596073,
2022-08-14,16.425664889603695,17.30353355407715,16.425664889603695,
2022-08-15,17.001144332539866,17.308990478515625,17.001144332539866,
2022-08-16,17.227240881838384,17.46723747253418,17.227240881838384,
2022-08-17,17.37300276940681,17.87649917602539,17.37300276940681,
2022-08-18,17.468783066925027,18.23664665222168,17.468783066925027,
2022-08-19,17.612735761356475,17.31444549560547,17.612735761356475,
2022-08-21,17.60952233982539,17.31444549560547,17.60952233982539,
2022-08-22,17.55328746303138,17.685508728027344,17.55328746303138,
2022-08-23,17.492355170529493,18.24755859375,17.492355170529493,
2022-08-24,17.58068481801655,18.356698989868164,17.58068481801655,
2022-08-25,17.768882978521276,18.16025161743164,17.768882978521276,
2022-08-26,17.896040154688365,18.356698989868164,17.896040154688365,
2022-08-28,18.004469026318304,18.356698989868164,18.004469026318304,
2022-08-29,18.090894813585635,18.815065383911133,18.090894813585635,
2022-08-30,18.228687135261907,17.69642448425293,18.228687135261907,
2022-08-31,18.216127092403497,18.13296699523925,18.216127092403497,
2022-09-01,18.069401003066332,18.47128677368164,18.069401003066332,
2022-09-02,18.01841489008251,18.23664665222168,18.01841489008251,
2022-09-04,18.0441713489667,18.23664665222168,18.0441713489667,
2022-09-05,18.120390622238403,18.1929931640625,18.120390622238403,
2022-09-06,18.204527745125574,17.516347885131836,18.204527745125574,
2022-09-07,18.063415063176592,17.516347885131836,18.063415063176592,
2022-09-08,17.865952676768416,17.352642059326172,17.865952676768416,
2022-09-09,17.74898711329689,17.34718894958496,17.74898711329689,
2022-09-11,17.711936345512527,17.34718894958496,17.711936345512527,
2022-09-12,17.719006574118566,17.178024291992188,17.719006574118566,
2022-09-13,17.7203985308538,16.725112915039062,17.7203985308538,
2022-09-14,17.559428551751182,16.98158073425293,17.559428551751182,
2022-09-15,17.43843174833927,16.94883918762207,17.43843174833927,
2022-09-16,17.32754942148142,16.79604721069336,17.32754942148142,
2022-09-18,17.14051882166393,16.79604721069336,17.14051882166393,
2022-09-19,16.97538875020274,17.063434600830078,16.97538875020274,
2022-09-20,16.91504462077978,16.965211868286133,16.91504462077978,
2022-09-21,16.934842312733167,17.008865356445312,16.934842312733167,
2022-09-22,16.98001165941031,17.42904281616211,16.98001165941031,
2022-09-23,17.07531774496772,16.337678909301758,17.07531774496772,
2022-09-25,16.98644814449017,16.337678909301758,16.98644814449017,
2022-09-26,16.820260957271614,15.982985496520998,16.820260957271614,
2022-09-27,16.65270460354145,16.19034767150879,16.65270460354145,
2022-09-28,16.49540209734829,15.97207260131836,16.49540209734829,
2022-09-29,16.307921828887743,15.993903160095218,16.307921828887743,
2022-09-30,16.13928469262953,16.261281967163086,16.13928469262953,
2022-10-02,16.011418389888888,16.261281967163086,16.011418389888888,
2022-10-03,15.951554608256172,17.560001373291016,15.951554608256172,
2022-10-04,16.10936551174558,17.11800193786621,16.10936551174558,
2022-10-05,16.403350631033902,17.761903762817383,16.403350631033902,
2022-10-06,16.705148414290193,18.367610931396484,16.705148414290193,
2022-10-07,17.06461773497591,18.35124015808105,17.06461773497591,
2022-10-09,17.440588054112993,18.35124015808105,17.440588054112993,
2022-10-10,17.761020351370746,18.14388084411621,17.761020351370746,
